"forms_assessment_id";"forms_number";"forms_status";"forms_template_name";"primary_record_number";"primary_record_name";"inventory_processing_activities_id";"inventory_processing_activities_name";"inventory_processing_activities_status";"forms_org_grupo_name";"description_org";"forms_name";"stage_name";"hybrid_category";"forms_uf";"assessment_risk_level_name";"inherent_risk_level_name";"tratamento_risco";"risco_inerente_numerico";"risco_residual_numerico";"mitigacao_risco";"forms_create_dt";"forms_updated_dt";"deadline";"end_date_year";"end_date_month";"end_date_day";"end_date";"worked_days";"flag_ropa_rat"
"41379f22-0f96-4339-b89a-9b5342244b7b";28689;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6828";SEBRAE SC | Desenvolvimento Agro - Tubarão;a7be3287-96bb-46d8-bcf8-659129d1e50e;SEBRAE SC | Desenvolvimento Agro - Tubarão;active;GRSU;Gerência Regional Sul;SEBRAE SC | DESENVOLVIMENTO AGRO - TUBARÃO;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T11:54:00.510+00:00";"2025-05-29T12:48:51.383Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.840 -0300;0;RAT
"25c5252e-f6e8-4e5a-bb42-7c7fbb4f6bad";28685;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6824";SEBRAE SC | Desenvolvimento Alimentos e Bebidas - Sul;"0c3d30dc-8285-4256-a3ec-38b73c9db65b";SEBRAE SC | Desenvolvimento Alimentos e Bebidas - Sul;active;GRSU;Gerência Regional Sul;SEBRAE SC | DESENVOLVIMENTO ALIMENTOS E BEBIDAS - SUL;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T11:33:12.170+00:00";"2025-05-29T12:46:41.343Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.843 -0300;0;RAT
e18d916c-973d-4607-aaec-1fc60eb61e21;28694;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6832";SEBRAE SC | Moda Catarina - Sul;"6e51220f-e5d1-4567-94ed-392f706146aa";SEBRAE SC | Moda Catarina - Sul;active;GRSU;Gerência Regional Sul;SEBRAE SC | MODA CATARINA - SUL;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T12:02:17.827+00:00";"2025-05-29T12:51:44.267Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.840 -0300;0;RAT
a09469ba-66dd-476d-a3da-de4ce2f991ad;28687;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6826";SEBRAE SC | Desenvolvimento Bovinicultura - Tubarão;"69a2ce58-740a-4d37-a1a8-ea0e0217f97c";SEBRAE SC | Desenvolvimento Bovinicultura - Tubarão;active;GRSU;Gerência Regional Sul;SEBRAE SC | DESENVOLVIMENTO BOVINICULTURA - TUBARÃO;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T11:45:06.267+00:00";"2025-05-29T12:48:06.653Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.840 -0300;0;RAT
"62476683-1968-4af3-a293-4ceae4186bbb";28700;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6838";SEBRAE SC | Inovação Territorial e Empreendedorismo Inovador - Tubarão;"12611b42-d3c2-4ee4-abb7-1ef1e0f0991f";SEBRAE SC | Inovação Territorial e Empreendedorismo Inovador - Tubarão;active;GRSU;Gerência Regional Sul;SEBRAE SC | INOVAÇÃO TERRITORIAL E EMPREENDEDORISMO INOVADOR - TUBARÃO;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T12:15:03.800+00:00";"2025-06-16T13:24:41.443Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.843 -0300;0;RAT
"412cbb21-61e9-4e5e-8007-f30ae8d0f1ce";28699;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6837";SEBRAE SC | Sebrae Varejo - Criciúma;"813906b0-c502-4cb3-b3b0-5a1fef45abcb";SEBRAE SC | Sebrae Varejo - Criciúma;active;GRSU;Gerência Regional Sul;SEBRAE SC | SEBRAE VAREJO - CRICIÚMA;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T12:13:39.413+00:00";"2025-05-29T12:55:37.430Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.843 -0300;0;RAT
"8deaa51c-73f2-40fe-98b0-0963591aea1c";28692;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6830";SEBRAE SC | Desenvolvimento Turismo - Sul;"19fe8569-b5ed-4c2b-8761-ded239e77667";SEBRAE SC | Desenvolvimento Turismo - Sul;active;GRSU;Gerência Regional Sul;SEBRAE SC | DESENVOLVIMENTO TURISMO - SUL;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T11:58:04.277+00:00";"2025-05-29T12:50:21.190Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.840 -0300;0;RAT
"5925f5b6-12e8-4709-bf2c-c6c236cac984";28693;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6831";SEBRAE SC | Inovação Territorial e Empreendedorismo Inovador - Criciúma;fd5b849f-59ad-4cad-bc41-c1489da30e63;SEBRAE SC | Inovação Territorial e Empreendedorismo Inovador - Criciúma;active;GRSU;Gerência Regional Sul;SEBRAE SC | INOVAÇÃO TERRITORIAL E EMPREENDEDORISMO INOVADOR - CRICIÚMA;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T12:00:41.013+00:00";"2025-05-29T12:51:06.140Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.843 -0300;0;RAT
"56f87ae2-1c01-4878-a9ed-7fe3f1246272";28686;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6825";SEBRAE SC | Desenvolvimento Bovinicultura - Criciúma;"0e85de42-d709-4a2b-b3b8-8b244a526f31";SEBRAE SC | Desenvolvimento Bovinicultura - Criciúma;active;GRSU;Gerência Regional Sul;SEBRAE SC | DESENVOLVIMENTO BOVINICULTURA - CRICIÚMA;NI;NI;SC;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-12T11:36:49.653+00:00";"2025-05-29T12:47:24.113Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 15:23:24.840 -0300;0;RAT
"507f2124-e15f-41ad-8b81-723987fb1013";21861;UNDER_REVIEW;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6583";StartupPB;b51416fd-5c49-476f-9e18-a6175f879079;StartupPB;active;ARCG;Não informado;STARTUPPB;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";PB;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2024-10-29T17:06:18.183+00:00";"2025-06-06T18:38:46.397Z";2024-11-08 00:00:00.000 -0300;2024;11;21;2024-11-21 11:06:41.230 -0300;22;RAT
"5754e5dd-bf3c-4b69-9f23-cec7f8bd148a";12491;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"3585";Realizar lançamento de Diárias - Compras;"7d58d99c-7c23-4ed9-a6dd-e20b9c77b437";Realizar lançamento de Diárias - Compras;active;UAF;Unidade de Administração e Finanças;REALIZAR LANÇAMENTO DE DIÁRIAS - COMPRAS;IDENTIFICAÇÃO;"2.6 Gestão Administrativa";AP;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-03-15T12:22:40.663+00:00";"2024-11-08T18:02:37.127Z";1900-01-01 00:00:00.000 -0306;2024;11;8;2024-11-08 15:02:36.823 -0300;238;ROPA
"7009444b-8af0-481c-9217-4580bb09e688";14198;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"370";Recursos;d40f609c-5d75-4d91-b08f-39ecd58ea3b2;Recursos;active;ASSESSORIA DE LICITAÇÕES;Não informado;ASSESSORIA DE LICITAÇÕES | ROPA 2024 | RECURSOS;NI;"1.3 Gestão de Soluções";AC;LOW;MEDIUM;Risco residual menor;2;1;Risco residual menor que inerente;"2024-04-19T11:43:20.953+00:00";"2025-06-10T13:07:02.857Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 17:25:09.507 -0300;118;ROPA
"9541ccb1-e1ed-40dc-a250-95327b6cfe12";28956;UNDER_REVIEW;Mapeamento da Atividade de Tratamento de Dados Pessoais;"3688";CARÔMETRO DE ALUNOS;fe9a8351-5691-426c-a914-2a61208f4eea;CARÔMETRO DE ALUNOS;active;Escola do SEBRAE;Escola do SEBRAE;RAT | CARÔMETRO DE ALUNOS;IDENTIFICAÇÃO;NI;MG;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-03-27T14:51:41.463+00:00";"2025-04-14T22:30:12.283Z";1900-01-01 00:00:00.000 -0306;2025;4;14;2025-04-14 19:30:12.753 -0300;18;RAT
"27257cc0-0ee1-47e3-ac9d-f6709fb0f101";28092;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"3833";ES-Suporte ao usuário interno;ec8fcf33-593a-4b6d-aed8-2199ca3775e7;ES-Suporte ao usuário interno;active;UATIC;Não informado;SUPORTE AO USUARIO;NI;"2.4 Gestão de Tecnologia";ES;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2025-01-14T12:16:13.217+00:00";"2025-06-17T17:10:22.213Z";1900-01-01 00:00:00.000 -0306;2025;3;21;2025-03-21 15:38:55.607 -0300;66;ROPA
a5244d12-f9c7-4daf-982f-e0ea71cb21eb;28584;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"5007";Auxílio educacional;"0eb991e5-c153-4968-9042-03e8598b5640";Auxílio educacional;active;UGP;Unidade Gestão de Pessoas;AUXÍLIO EDUCACIONAL;IDENTIFICAÇÃO;"2.7 Gestão e Desenvolvimento de Pessoas";SP;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2025-02-23T14:20:06.820+00:00";"2025-04-02T22:50:21.617Z";1900-01-01 00:00:00.000 -0306;2025;2;23;2025-02-23 18:59:02.600 -0300;0;RAT
adb7ef22-075a-412d-96f3-a29cc4d1a683;16328;UNDER_REVIEW;Relatório de Mapeamento de Atividade de Tratamento;"5691";Premio SEBRAE Prefeito Empreendedor;"6ad27bb6-5dbc-4dcc-b5df-96611d5ab3aa";Premio SEBRAE Prefeito Empreendedor;active;UAN;Unidade de Ambiente de Negócios;PREMIO SEBRAE PREFEITO EMPREENDEDOR;NI;"1.2 Gestão do Ambiente de Negócio";SE;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2024-07-05T18:53:55.823+00:00";"2025-03-31T14:03:59.520Z";2024-08-05 00:00:00.000 -0300;2025;3;31;2025-03-31 11:03:59.520 -0300;268;ROPA
eb5b43f3-38d5-4eee-bb27-47c8da8bd189;21465;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6544";Validação de Lotes Contábeis da Folhad e Pagamento;"694651fc-7ac6-484f-88ce-4c1ed3f045b6";Validação de Lotes Contábeis da Folhad e Pagamento;active;UGOC;Não informado;VALIDAÇÃO DE LOTES CONTÁBEIS DA FOLHAS E PAGAMENTO;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RR;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2024-10-21T20:03:44.380+00:00";"2025-06-09T19:00:36.370Z";1900-01-01 00:00:00.000 -0306;2024;10;21;2024-10-21 17:26:51.917 -0300;0;RAT
"2e0ecb7a-15c0-41d9-8f94-bf909345ab16";16227;UNDER_REVIEW;Relatório de Mapeamento de Atividade de Tratamento;"5589";Canal Whatsapp de Atendimento;"8308b894-72cc-4e67-8e40-7d9aa6cd20ee";Canal Whatsapp de Atendimento;active;RAJU;Escritórios Regionais;CANAL WHATSAPP DE ATENDIMENTO;NI;"1.3 Gestão de Soluções";SE;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2024-07-05T17:41:22.390+00:00";"2025-03-31T14:05:51.990Z";2024-08-05 00:00:00.000 -0300;2025;3;31;2025-03-31 11:05:51.990 -0300;268;ROPA
c899c37f-cfa1-4b5c-bc80-cc05fb0c257a;16292;UNDER_REVIEW;Relatório de Mapeamento de Atividade de Tratamento;"5655";Inscrição de Clientes em Eventos Presenciais - Regionais;"844147ac-9792-4986-8b1e-36a131bd885a";Inscrição de Clientes em Eventos Presenciais - Regionais;active;RAJU;Escritórios Regionais;INSCRIÇÃO DE CLIENTES EM EVENTOS PRESENCIAIS - REGIONAIS;NI;"1.3 Gestão de Soluções";SE;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2024-07-05T18:27:55.150+00:00";"2025-03-31T14:05:51.990Z";2024-08-05 00:00:00.000 -0300;2025;3;31;2025-03-31 11:05:51.990 -0300;268;ROPA
"01645773-b0ea-4a1a-b69a-bee476c811cb";16351;UNDER_REVIEW;Relatório de Mapeamento de Atividade de Tratamento;"5715";Termo de Adesão SGF - Regionais;"9bf57489-d2e5-4b4b-ad10-885d935fd1e0";Termo de Adesão SGF - Regionais;active;RAJU;Escritórios Regionais;TERMO DE ADESÃO SGF - REGIONAIS;NI;"1.3 Gestão de Soluções";SE;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2024-07-05T19:12:36.760+00:00";"2025-03-31T14:05:51.990Z";2024-08-05 00:00:00.000 -0300;2025;3;31;2025-03-31 11:05:51.990 -0300;268;ROPA
"11ef3e4c-4f0e-4a5d-b707-626e0631e06e";11893;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"5276";Selo Sebrae  de Referência em Atendimento;"70930efa-0dde-4f5c-89b1-5d651e4259f0";Selo Sebrae  de Referência em Atendimento;active;URC;Unidade de Relacionamento com Cliente;SELO SEBRAE  DE REFERÊNCIA EM ATENDIMENTO;MONITORAMENTO;"1.1 Gestão do Relacionamento com o Cliente";NA;MEDIUM;HIGH;Risco residual menor;3;2;Risco residual menor que inerente;"2024-01-31T11:49:01.447+00:00";"2025-03-28T13:12:11.417Z";2024-01-31 00:00:00.000 -0300;2024;2;5;2024-02-05 17:05:00.453 -0300;5;ROPA
"230fd6cd-297f-4d70-8b74-167d4cfd5a84";33564;COMPLETED;Análise do DPO;"6887";Campanha para cliente Sebrae que constam no CadUnico;"1f74999d-b719-4bc2-9e41-a02e66076151";Campanha para cliente Sebrae que constam no CadUnico;active;URC;Unidade de Relacionamento com Cliente;CAMPANHA PARA CLIENTE SEBRAE QUE CONSTAM NO CADUNICO - ANÁLISE DO DPO;NI;NI;NA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2025-05-13T15:59:13.053+00:00";"2025-05-13T18:34:58.773Z";1900-01-01 00:00:00.000 -0306;2025;5;13;2025-05-13 15:34:58.763 -0300;0;NI
"3ea3ad99-31fa-4b59-b0e2-681762cd2c25";34297;COMPLETED;Análise do DPO;"7079";Pesquisa parceiros Unidade de Assessoria Internacional;NI;NI;NI;UCOM;Unidade de Comunicação;PESQUISA PARCEIROS UNIDADE DE ASSESSORIA INTERNACIONAL - ANÁLISE DO DPO;NI;NI;NA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2025-05-30T17:30:46.633+00:00";"2025-05-30T18:09:00.173Z";1900-01-01 00:00:00.000 -0306;2025;5;30;2025-05-30 15:09:00.157 -0300;0;NI
"6ba51888-7f92-458f-b815-babe5b4a6ddc";8015;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3863";Criação de grupos no Whatsapp;b8293448-f831-4e8a-b018-a0087876fb7a;Criação de grupos no Whatsapp;active;GAT;Gerência de Atendimento;CRIAÇÃO DE GRUPOS NO WHATSAPP ;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-10T18:57:16.110+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;4;2024-08-04 18:29:43.050 -0300;360;ROPA
"0e3ad9a2-5466-4823-99fe-75b80a5e037c";8012;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3860";Convênios e Contratos;"3e323557-dfdb-4918-9e3e-c7c940c1bad9";Convênios e Contratos;active;GAT;Gerência de Atendimento;CONVÊNIOS E CONTRATOS ;IDENTIFICAÇÃO;"2.9 Gestão de Parcerias";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-10T14:00:57.107+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;4;2024-08-04 19:29:04.910 -0300;360;ROPA
"176f7708-7845-40b8-8e59-65c28757d4d2";8910;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"4033";Gestão da Intranet;aaac8bb0-c7f6-412c-bc34-319eb16fa95d;Gestão da Intranet;active;GCC;Gerência de Conhecimento e Competitividade;GESTÃO DOS SITES NO SHAREPOINT;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-28T12:27:27.213+00:00";"2025-03-27T13:52:52.717Z";1900-01-01 00:00:00.000 -0306;2024;8;5;2024-08-04 21:47:18.667 -0300;342;ROPA
f5f540da-cf0f-47d6-9235-8029658719cb;8010;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3858";Gestão de Eventos - Atendimento;"9196e46c-8625-442e-8999-05e806701c39";Gestão de Eventos - Atendimento;active;GAT;Gerência de Atendimento;GESTÃO DE EVENTOS - ATENDIMENTO ;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-10T13:37:38.780+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;4;2024-08-04 19:37:47.633 -0300;360;ROPA
"08560b17-7c49-4891-81ed-d3648d2b5aa4";8019;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3867";Cursos via Whatsapp;e67ad1d5-fc3e-456d-b2b0-34b2b4de5d6e;Cursos via Whatsapp;active;GAT;Gerência de Atendimento;CURSOS VIA WHATSAPP;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-11T01:19:03.407+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;5;2024-08-05 11:53:23.087 -0300;360;ROPA
a8c7414c-9b59-4e59-8298-23d251cac11a;8858;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3971";Portal de Inteligência de mercado;a2bb9864-85f2-4d52-9a1c-132bae688949;Portal de Inteligência de mercado;active;GCC;Gerência de Conhecimento e Competitividade;PORTAL DE INTELIGÊNCIA DE MERCADO;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-24T17:15:26.260+00:00";"2025-03-27T13:52:52.717Z";1900-01-01 00:00:00.000 -0306;2024;8;5;2024-08-04 21:42:10.770 -0300;346;ROPA
"70fb9a73-80ed-4194-b50a-1663a63dc9ed";8017;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3865";Produto Up Digital;"68cf88c6-f2eb-40f5-81d8-60fb2b0596ea";Produto Up Digital;archived;GAT;Gerência de Atendimento;PRODUTO UP DIGITAL  ;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-10T19:49:39.093+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;2;2024-08-02 17:45:08.703 -0300;358;ROPA
a83328ff-80d8-4433-b183-9faeab6dd9f1;8014;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3862";Autodiagnóstico;ab7b46ca-fc79-430b-a355-f79e6dcf2556;Autodiagnóstico;active;GAT;Gerência de Atendimento;AUTODIAGNÓSTICO;IDENTIFICAÇÃO;"2.4 Gestão de Tecnologia";RJ;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2023-08-10T18:43:03.680+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;4;2024-08-04 19:19:11.023 -0300;360;ROPA
"912a0c54-88c7-4e72-89a1-60df3c292d69";8021;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento - SEBRAE/RJ;"3869";Atendimento Remoto Receptivo - CR;"693f7f80-db93-408c-b96e-ffdecf6924f0";Atendimento Remoto Receptivo - CR;active;GAT;Gerência de Atendimento;ATENDIMENTO REMOTO PASSIVO;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";RJ;MEDIUM;LOW;Risco residual menor;1;2;Risco residual maior que inerente;"2023-08-11T12:12:44.557+00:00";"2025-03-27T13:53:24.873Z";1900-01-01 00:00:00.000 -0306;2024;8;2;2024-08-02 17:53:56.950 -0300;357;ROPA
bdce1d32-ef8d-404d-a898-04f333405da9;1958;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1446";Pesquisas;e66b4116-f52e-4ed4-9d70-ab35625c6441;Pesquisas;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - PESQUISAS;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T17:48:20.277+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;29;2023-05-29 10:46:37.427 -0300;179;ROPA
"0edaa244-a219-4b42-9b85-834429194cef";1977;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1442";Listas de presença;"5ad45ee0-c059-4dfb-82d1-206027dd5d1f";Listas de presença;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - LISTAS DE PRESENÇA;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T19:22:46.043+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;26;2023-05-26 15:48:11.623 -0300;176;ROPA
"366105b7-fa3b-4d01-88ef-d6688fff834f";1974;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2932";Atendimento via Portal Sebrae Atende;"61bdea53-ad36-47bc-988e-3609a28451e9";Atendimento via Portal Sebrae Atende;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - ATENDIMENTO VIA PORTAL SEBRAE ATENDE;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:29:05.607+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;29;2023-05-29 09:56:36.197 -0300;179;ROPA
e77ad158-8e88-4ecc-a7d6-3cb8dad01540;1969;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1430";Viagens;ad7fa223-bc60-4043-a2a1-89732abd7127;Viagens;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - VIAGENS;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:04:44.150+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;29;2023-05-29 10:26:53.557 -0300;179;ROPA
"740b59ea-2cdc-412d-b1af-1a6822ddae66";1975;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2928";Atendimento via Portal Sebrae;c0beb8dd-28f6-478b-8e33-05f3099ce298;Atendimento via Portal Sebrae;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - ATENDIMENTO VIA PORTAL SEBRAE;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:31:42.103+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;26;2023-05-26 15:51:21.420 -0300;177;ROPA
"0a2bcbb9-c9c7-48bc-9692-04c37cad1bef";1972;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2921";Missões Técnicas Empresariais;"90739e09-184d-44d9-adb1-723874b512f9";Missões Técnicas Empresariais;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - MISSÕES TÉCNICAS EMPRESARIAIS;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:20:53.517+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;29;2023-05-29 10:39:57.883 -0300;179;ROPA
"1d067ecc-f3ad-4b51-849f-cc02bdcb0ad6";1968;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1450";Transportes;af5498a8-c2b6-4209-ae8a-c8cdf91d8d32;Transportes;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - TRANSPORTES;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:03:30.893+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;31;2023-05-31 15:28:01.303 -0300;182;ROPA
"95a94560-2ab3-4307-b29c-0424e9a9b02e";1920;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1443";Contratos;d13571db-1c5c-4ff9-bbdd-77968e89b290;Contratos;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - CONTRATOS;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-29T17:22:41.160+00:00";"2025-06-10T13:59:57.353Z";1900-01-01 00:00:00.000 -0306;2023;5;29;2023-05-29 10:36:15.943 -0300;180;ROPA
"6c42355b-6867-4e61-9cac-014723044db4";1966;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1455";Telefonia;"2a92fc6f-c3c9-452b-87a6-203ffdab8955";Telefonia;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - TELEFONIA;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:01:02.837+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;26;2023-05-26 15:51:51.633 -0300;177;ROPA
"87ff32a8-3e0b-4ac5-8408-6c97e8cf867a";1973;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2923";Atendimento via Chatbot;"4b1908a7-67f9-4ab1-83ff-834f4ed51e0e";Atendimento via Chatbot;active;SEBRAE;Sebrae Bahia;ATUALIZAR ATIVIDADE DE TRATAMENTO - ATENDIMENTO VIA CHATBOT;NI;"1.3 Gestão de Soluções";BA;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2022-11-30T18:27:38.140+00:00";"2025-06-10T13:59:57.353Z";2022-12-09 00:00:00.000 -0300;2023;5;29;2023-05-29 09:58:08.073 -0300;179;ROPA
